"Enfal Campaign, 1986-1989","[+1986, +1986, +1989, +1989]"
"Engen Era","[+1336, +1336, +1349, +1349]"
"Engi Era","[+0901, +0901, +0923, +0923]"
"Englewood","[+0900, +0900, +1100, +1100]"
"English Canada","[+1760, +1760, +1770, +1770]"
"English Carolina","[+1670, +1670, +1770, +1770]"
"English colony, 1763-1784","[+1763, +1763, +1784, +1784]"
"English Conquest, 1166-1186","[+1166, +1166, +1186, +1186]"
"English Expedition, 1620-1621","[+1620, +1620, +1621, +1621]"
"English Florida","[+1761, +1761, +1770, +1770]"
"English Georgia","[+1735, +1735, +1770, +1770]"
"English Invasion of Nicaragua, 1780-1781","[+1780, +1780, +1781, +1781]"
"English Invasion, 1780-1781","[+1780, +1780, +1781, +1781]"
"English Invasions, 1806-1807","[+1806, +1806, +1807, +1807]"
"English New York","[+1661, +1661, +1770, +1770]"
"Enkei Era","[+1308, +1308, +1311, +1311]"
"Enkyo Era","[+1744, +1744, +1748, +1748]"
"Enkyu Era","[+1069, +1069, +1074, +1074]"
"Enpo Era","[+1673, +1673, +1681, +1681]"
"Enryaku Era","[+0782, +0782, +0806, +0806]"
"Entartete Kunst","[+1937, +1937, +1937, +1937]"
"Entoku Era","[+1489, +1489, +1492, +1492]"
"Eoarchaean","[-4000000000, -4000000000, -3600000000, -3600000000]"
"Eoarchean","[-4000000000, -4000000000, -3600000000, -3600000000]"
"Eocene","[-55000000, -55000000, -34000000, -34000000]"
"Eocene","[-56000000, -56000000, -33900000, -33900000]"
"Epi-palaeolithic","[-11999, -11999, -5999, -5999]"
"Epi-palaeolithic","[-6999, -6999, -5999, -5999]"
"Epiclassic and Early Postclassic","[+0750, +0750, +1200, +1200]"
"Epipalaeolithic","[-7000, -7000, -4500, -4500]"
"Epipaleolithic / Mesolithic","[-12500, -12500, -5500, -5500]"
"Epipaleolithic Age","[-15000, -15000, -10000, -10000]"
"EpiPaleolithic","[-11300, -11300, -7501, -7501]"
"Epipaleolithic","[-12500, -12500, -9600, -9600]"
"EpiPaleolithic","[-12500, -12500, -9601, -9601]"
"Epipaleolithic","[-15000, -15000, -10000, -10000]"
"Epipaleolithic","[-16000, -16000, -10000, -10000]"
"Epipaleolithic","[-22050, -22050, -10050, -10050]"
"EpiPaleolithic","[-7000, -7000, -4501, -4501]"
"Epoch 2","[-521000000, -521000000, -509000000, -509000000]"
"Epoch 3","[-509000000, -509000000, -497000000, -497000000]"
"Epoch of Civil Strife","[-0132, -0132, -0026, -0026]"
"Epoch of confusion, 1605-1613","[+1598, +1598, +1613, +1613]"
"Epoch of Foreign Conquest","[-0265, -0265, -0132, -0132]"
"Epoch of the Roman Conquest of Italy","[-0389, -0389, -0265, -0265]"
"Epoch of the Struggle for Existence","[-0508, -0508, -0389, -0389]"
"Eric III, 1400-1442","[+1400, +1400, +1442, +1442]"
"Eric XIV, 1560-1568","[+1560, +1560, +1568, +1568]"
"Eridu","[-5500, -5500, -5000, -5000]"
"Erik Glipping, 1259-1286","[+1259, +1259, +1286, +1286]"
"Erik Menved, 1286-1319","[+1286, +1286, +1319, +1319]"
"Erimi","[-4000, -3900, -3500, -2400]"
"Erlitou","[-2000, -2000, -1500, -1500]"
"EROMAN","[-0100, -0100, +0249, +0249]"
"Ertebølle culture","[-5200, -5200, -4000, -4000]"
"Ertebølle culture","[-5400, -5400, -3900, -3900]"
"Ertebølle","[-9000, -9000, -3500, -3500]"
"Estridentismo","[+1920, +1920, +1929, +1929]"
"Ethelred II, 979-1016","[+0979, +0979, +1016, +1016]"
"Ethiopian-Italian War, 1895-1896","[+1895, +1895, +1896, +1896]"
"Ethiopian-Italian War, 1935-1936","[+1935, +1935, +1936, +1936]"
"Etruscan (culture or style)","[-0700, -0700, -0200, -0200]"
"Etruscan rule","[-0599, -0599, -0508, -0508]"
"Etruscan Style","[+1775, +1775, +1799, +1799]"
"Etruscan Supremacy","[-0699, -0699, -0508, -0508]"
"Etruscan","[-0599, -0599, -0508, -0508]"
"Etruscan","[-0615, -0615, -0508, -0508]"
"Etruscan","[-0700, -0700, -0351, -0351]"
"Eudes, 888-898","[+0888, +0888, +0898, +0898]"
"Euromaidan Protests, 2013-2014","[+2013, +2013, +2014, +2014]"
"Euromaidan Revolution","[+2013, +2013, +2014, +2014]"
"European Bronze Age (culture or period)","[-2300, -2300, -0500, -0500]"
"European intervention, 1861-1867","[+1861, +1861, +1867, +1867]"
"European Miscellaneous","[+1500, +1500, +1950, +1950]"
"European Neolithic (culture or period)","[-7000, -7000, +1700, +1700]"
"European War, 1914-1918","[+1914, +1914, +1918, +1918]"
"European War","[+1939, +1939, +1945, +1945]"
"Ewart Park","[-0920, -0920, -0800, -0800]"
"Ewart Park","[-1000, -0860, -0880, -0750]"
"Expedition of Charles VIII, 1494-1496","[+1494, +1494, +1496, +1496]"
"Expressionist (style)","[+1905, +1905, +1920, +1920]"
"Extermination Campaigns, 1930-1934","[+1930, +1930, +1934, +1934]"
"Faliscan (pottery style)","[-0400, -0400, -0300, -0300]"
"Famennian","[-372200000, -372200000, -358900000, -358900000]"
"Famine, 1845-1852","[+1845, +1845, +1852, +1852]"
"Famine, 1921-1922","[+1921, +1921, +1922, +1922]"
"Famine, 1932-1933","[+1932, +1932, +1933, +1933]"
"Fancy","[+1800, +1800, +1899, +1899]"
"fascism","[+1919, +1919, +1945, +1945]"
"Fatemites in Egypt","[+0980, +0980, +1180, +1180]"
"Fatemites","[+0910, +0910, +1060, +1060]"
"Fatimid dynasty","[+0909, +0909, +1171, +1171]"
"Fatimid Middle East (AD 950-1150)","[+0950, +0950, +1150, +1150]"
"Fatimid","[+0909, +0909, +1171, +1171]"
"Fatimid","[+0950, +0950, +1150, +1150]"
"Fatimid/Mameluke Periods","[+1291, +1291, +1516, +1516]"
"Fatimid/Mameluke","[+1291, +1291, +1516, +1516]"
"Faulkner","[-6000, -6000, -3000, -3000]"
"Fauresmith","[-100000, -100000, -75000, -75000]"
"Fauve","[+1898, +1898, +1906, +1906]"
"Fayette","[-1000, -1000, -0200, -0200]"
"Fayum A","[-4800, -4800, -4000, -4000]"
"Federal Revolution, 1898-1899","[+1898, +1898, +1899, +1899]"
"Federal Wars, 1858-1863","[+1858, +1858, +1863, +1863]"
"Federal","[+1785, +1785, +1820, +1820]"
"Federalist Revolt, 1893-1895","[+1893, +1893, +1895, +1895]"
"Federalist Revolution, 1893-1895","[+1893, +1893, +1895, +1895]"
"Federmesser Culture","[-12000, -12000, -11000, -11000]"
"fencai","[+1644, +1644, +1911, +1911]"
"Fenian invasions, 1866-1870","[+1866, +1866, +1870, +1870]"
"Feraghan","[+1800, +1800, +1999, +1999]"
"Ferdinand and Isabella, 1479-1516","[+1479, +1479, +1516, +1516]"
"Ferdinand I, 1037-1065","[+1037, +1037, +1065, +1065]"
"Ferdinand I, 1521-1564","[+1521, +1521, +1564, +1564]"
"Ferdinand I, 1556-1564","[+1556, +1556, +1564, +1564]"
"Ferdinand I, 1556-1564","[+1556, +1556, +1564, +1564]"
"Ferdinand I, 1887-1918","[+1887, +1887, +1918, +1918]"
"Ferdinand II, 1479-1516","[+1479, +1479, +1516, +1516]"
"Ferdinand II, 1619-1637","[+1619, +1619, +1637, +1637]"
"Ferdinand II, 1619-1637","[+1619, +1619, +1637, +1637]"
"Ferdinand III, 1217-1252","[+1217, +1217, +1252, +1252]"
"Ferdinand III, 1637-1657","[+1637, +1637, +1657, +1657]"
"Ferdinand IV, 1295-1312","[+1295, +1295, +1312, +1312]"
"Ferdinand VI, 1746-1759","[+1746, +1746, +1759, +1759]"
"Ferdinand VII, 1813-1833","[+1813, +1813, +1833, +1833]"
"Fernando I, 1367-1383","[+1367, +1367, +1383, +1383]"
"Fernando I, 1412-1416","[+1412, +1412, +1416, +1416]"
"Fifteenth Dynasty (Egyptian)","[-1630, -1630, -1532, -1532]"
"Fifth Crusade, 1218-1221","[+1218, +1218, +1221, +1221]"
"Fifth Dynasty (Egyptian)","[-2465, -2465, -2325, -2325]"
"Filibuster War, 1855-1860","[+1855, +1855, +1860, +1860]"
"fin de siècle","[+1880, +1880, +1899, +1899]"
"Final Bronze Age","[-1149, -1149, -0849, -0849]"
"Final Bronze Age","[-1150, -1150, -0851, -0851]"
"Final Bronze Age","[-1199, -1199, -0974, -0974]"
"Final Bronze Age","[-1299, -1299, -0999, -0999]"
"Final Bronze Age","[-1300, -1300, -0800, -0800]"
"Final Bronze age","[-1400, -1400, -0801, -0801]"
"Final Jōmon","[-1000, -1000, -0300, -0300]"
"Final La Tène ","[-0150, -0150, -0051, -0051]"
"Final Mesolithic","[-6900, -6900, -6001, -6001]"
"Final Neolithic Period","[-4500, -4500, -3101, -3101]"
"Final Neolithic","[-3649, -3649, -3499, -3499]"
"Final Neolithic","[-4000, -4000, -2000, -2000]"
"Final Neolithic","[-4499, -4499, -3199, -3199]"
"Final Neolithic","[-4499, -4499, -3199, -3199]"
"Final Neolithic","[-4500, -4500, -3300, -3100]"
"Final Palaeolithic","[-24999, -24999, -6999, -6999]"
"Final Paleolithic","[-13499, -13499, -9999, -9999]"
"Final PPNB","[-6900, -6900, -6500, -6500]"
"Final Pre-Pottery Neolithic B","[-6900, -6900, -6500, -6500]"
"Fine Manner","[+1400, +1400, +1500, +1500]"
"Finocchito","[-0733, -0733, -0649, -0649]"
"First Armenian Monarchy of the Orontids; Monarchy of Greater Armenia","[-0694, -0694, -0300, -0300]"
"First Chimurenga War","[+1896, +1896, +1897, +1897]"
"First Crusade, 1096-1099","[+1096, +1096, +1099, +1099]"
"First Dynasty (Egyptian)","[-2925, -2925, -2775, -2775]"
"First Dynasty of Babylon","[-1894, -1894, -1595, -1595]"
"First Dynasty of Babylon","[-1894, -1894, -1595, -1595]"
"First European Transition","[+0400, +0400, +0800, +0800]"
"First Intermediate period (Egyptian)","[-2150, -2150, -2018, -2018]"
"First Intermediate Period Egypt (2168-2010 BCE/BC)","[-2168, -2168, -2010, -2010]"
"First Intermediate Period","[-2129, -2129, -2039, -2039]"
"First Intermediate Period","[-2133, -2133, -2039, -2039]"
"First Intermediate Period","[-2160, -2160, -2055, -2055]"
"First Intermediate Period","[-2167, -2167, -2039, -2039]"
"First Intermediate Period","[-2168, -2168, -2010, -2010]"
"First Intermediate Period","[-2181, -2181, -2040, -2040]"
"First Intermediate","[-2189, -2189, -2059, -2059]"
"First Liberian Civil War, 1989-1996","[+1989, +1989, +1996, +1996]"
"First Maori War","[+1845, +1845, +1846, +1846]"
"First Ottoman Period","[+1460, +1460, +1684, +1684]"
"First Ottoman","[+1460, +1460, +1684, +1684]"
"First Palestinian Intifada, 1987-1993","[+1987, +1987, +1993, +1993]"
"First Period","[-2699, -2699, -2079, -2079]"
"First Persian Empire","[-0550, -0550, -0330, -0330]"
"First Republic, 1792-1804","[+1792, +1792, +1804, +1804]"
"First Republic, 1889-1930","[+1889, +1889, +1930, +1930]"
"First Republic","[+1889, +1889, +1930, +1930]"
"First Seminole War, 1817-1818","[+1817, +1817, +1818, +1818]"
"First Sino-Japanese War, 1894-1895","[+1894, +1894, +1895, +1895]"
"First Spanish Period 1513-1599","[+1513, +1513, +1599, +1599]"
"First Spanish Period","[+1513, +1513, +1599, +1599]"
"First Spanish, Early 1600-1699","[+1600, +1600, +1699, +1699]"
"First Sudanese Civil War, 1955-1972","[+1955, +1955, +1972, +1972]"
"First Taifa period","[+1009, +1009, +1110, +1110]"
"First Triumvirate, 60-53 B.C","[-0059, -0059, -0052, -0052]"
"First Triumvirate, Rome, 60-53 B.C","[-0059, -0059, -0052, -0052]"
"First World War","[+1914, +1914, +1918, +1918]"
"First World War","[+1914, +1914, +1918, +1918]"
"First World War","[+1914, +1914, +1918, +1918]"
"Five Dynasties (culture, style, period)","[+0907, +0907, +0960, +0960]"
"Five Dynasties and Ten Kingdoms Period","[+0907, +0907, +1279, +1279]"
"Five dynasties and the Ten kingdoms, 907-979","[+0907, +0907, +0979, +0979]"
"Five Dynasties","[+0907, +0907, +0960, +0960]"
"Five Hu and the Sixteen kingdoms, 304-439","[+0304, +0304, +0439, +0439]"
"Five Julii, 30 B.C.-68 A.D","[-0029, -0029, +0068, +0068]"
"Five Shilling Rebellion, South Africa, 1914-1915","[+1914, +1914, +1915, +1915]"
"Flagstaff War","[+1845, +1845, +1846, +1846]"
"Flamboyant","[+1370, +1370, +1599, +1599]"
"Flavian Dynasty","[+0069, +0069, +0096, +0096]"
"Flavian Dynasty","[+0069, +0069, +0096, +0096]"
"Flavian period","[+0069, +0069, +0096, +0096]"
"Flavian","[+0069, +0069, +0096, +0096]"
"Flavian","[+0069, +0069, +0096, +0096]"
"Flavians, 69-96","[+0069, +0069, +0096, +0096]"
"Flavians","[+0069, +0069, +0096, +0096]"
"Flavians","[+0069, +0069, +0096, +0096]"
"Floian","[-477700000, -477700000, -470000000, -470000000]"
"Florid Style","[-0318, -0318, -0271, -0271]"
"Florida War, 1835-1842","[+1835, +1835, +1842, +1842]"
"Fluxus","[+1962, +1962, +1979, +1979]"
"FN","[-4500, -4500, -3101, -3101]"
"folded-arm type","[-2800, -2800, -2300, -2300]"
"Folkunga Dynasty","[+1250, +1250, +1363, +1363]"
"Folsom","[-8950, -8950, -8450, -8450]"
"Food Vessels","[-2100, -2100, -1500, -1500]"
"Foreign intervention, 1857-1861","[+1857, +1857, +1861, +1861]"
"Formative period","[-0999, -0999, +0250, +0250]"
"Former Liang (Sixteen Kingdoms, culture, style, period)","[+0320, +0320, +0376, +0376]"
"Former Qin (Sixteen Kingdoms, culture, style, period)","[+0351, +0351, +0394, +0394]"
"Former Shu Kingdom","[+0907, +0907, +0025, +0025]"
"Former Yan (Sixteen Kingdoms, culture, style, period)","[+0337, +0337, +0370, +0370]"
"Former Zhao (Sixteen Kingdoms, culture, style, period)","[+0304, +0304, +0329, +0329]"
"Formist","[+1917, +1917, +1922, +1922]"
"Fort Ancient","[+1000, +1000, +1700, +1700]"
"Fortunian","[-541000000, -541000000, -529000000, -529000000]"
"Fourteenth Dynasty (Egyptian)","[-1630, -1630, -1540, -1540]"
"Fourth Armenian Monarchy of the Bagratids","[+0885, +0885, +1045, +1045]"
"Fourth Armenian Monarchy","[+0885, +0885, +1045, +1045]"
"Fourth Crusade, 1202-1204","[+1202, +1202, +1204, +1204]"
"Fourth Dynasty (Egyptian)","[-2575, -2575, -2465, -2465]"
"Fox Lake","[+0650, +0650, +0750, +0750]"
"Fox","[+1673, +1673, +1950, +1950]"
"Francis I, 1515-1547","[+1515, +1515, +1547, +1547]"
"Francis I, 1745-1765","[+1745, +1745, +1765, +1765]"
"Francis I, 1792-1835","[+1792, +1792, +1835, +1835]"
"Francis II, 1559-1560","[+1559, +1559, +1560, +1560]"
"Francis II, 1792-1806","[+1792, +1792, +1806, +1806]"
"Francis Joseph I, 1848-1916","[+1848, +1848, +1916, +1916]"
"Franco Prussian War","[+1870, +1870, +1871, +1871]"
"Franco-Flemish","[+1300, +1300, +1499, +1499]"
"Franco-German War","[+1870, +1870, +1871, +1871]"
"Franco-Prussian War, 1870-1871","[+1870, +1870, +1871, +1871]"
"Franco-Thai War, 1940-1941","[+1940, +1940, +1941, +1941]"
"François I","[+1515, +1515, +1547, +1547]"
"Franconian emperors","[+1024, +1024, +1125, +1125]"
"Franconian House, 1024-1125","[+1024, +1024, +1125, +1125]"
"Franconian House, 1024-1125","[+1024, +1024, +1125, +1125]"
"Frankish Morea","[+1205, +1205, +1430, +1430]"
"Frankish Period","[+1204, +1204, +1430, +1430]"
"Frankish","[+1191, +1191, +1489, +1489]"
"Frankish","[+1204, +1204, +1430, +1430]"
"Frankish/Ayyubid Periods","[+1099, +1099, +1291, +1291]"
"Frankish/Ayyubid","[+1099, +1099, +1291, +1291]"
"Franz Joseph I, 1848-1916","[+1848, +1848, +1916, +1916]"
"Franz Joseph I, 1848-1916","[+1848, +1848, +1916, +1916]"
"Frasnian","[-382700000, -382700000, -372200000, -372200000]"
"Frederick I, 1152-1190","[+1152, +1152, +1190, +1190]"
"Frederick I, 1152-1190","[+1152, +1152, +1190, +1190]"
"Frederick I, 1523-1533","[+1523, +1523, +1533, +1533]"
"Frederick I, 1523-1533","[+1523, +1523, +1533, +1533]"
"Frederick I, 1688-1713","[+1688, +1688, +1713, +1713]"
"Frederick I, 1720-1751","[+1720, +1720, +1751, +1751]"
"Frederick I, 1797-1816","[+1797, +1797, +1816, +1816]"
"Frederick II, 1215-1250","[+1215, +1215, +1250, +1250]"
"Frederick II, 1215-1250","[+1215, +1215, +1250, +1250]"
"Frederick II, 1544-1556","[+1544, +1544, +1556, +1556]"
"Frederick II, 1559-1588","[+1559, +1559, +1588, +1588]"
"Frederick II, 1740-1786","[+1740, +1740, +1786, +1786]"
"Frederick II, the Great, 1740-1786","[+1740, +1740, +1786, +1786]"
"Frederick III, 1440-1493","[+1440, +1440, +1493, +1493]"
"Frederick III, 1440-1493","[+1440, +1440, +1493, +1493]"
"Frederick III, 1648-1670","[+1648, +1648, +1670, +1670]"
"Frederick III, 1648-1670","[+1648, +1648, +1670, +1670]"
"Frederick IV, 1699-1730","[+1699, +1699, +1730, +1730]"
"Frederick IV, 1699-1730","[+1699, +1699, +1730, +1730]"
"Frederick IX, 1947-1972","[+1947, +1947, +1972, +1972]"
"Frederick V, 1610-1623","[+1610, +1610, +1623, +1623]"
"Frederick V, 1746-1766","[+1746, +1746, +1766, +1766]"
"Frederick V, 1746-1766","[+1746, +1746, +1766, +1766]"
"Frederick VI, 1808-1814","[+1808, +1808, +1814, +1814]"
"Frederick VI, 1808-1839","[+1808, +1808, +1839, +1839]"
"Frederick VII, 1848-1863","[+1848, +1848, +1863, +1863]"
"Frederick William I, 1713-1740","[+1713, +1713, +1740, +1740]"
"Frederick William II, 1786-1797","[+1789, +1789, +1797, +1797]"
"Frederick William III, 1797-1840","[+1797, +1797, +1840, +1840]"
"Frederick William IV, 1840-1861","[+1840, +1840, +1861, +1861]"
"Frederick William, the Great Elector, 1640-1688","[+1640, +1640, +1688, +1688]"
"Frederick?","[-7500, -7500, -6300, -6300]"
"Free Style (architecture)","[+1875, +1875, +1900, +1900]"
"Free Style (pottery)","[-0475, -0475, -0420, -0420]"
"French and Indian War, 1754-1763","[+1754, +1754, +1763, +1763]"
"French and Indian War, 1754-1763","[+1754, +1754, +1763, +1763]"
"French and Indian War, 1754-1763","[+1754, +1754, +1763, +1763]"
"French and Indian War, 1754-1763","[+1754, +1754, +1763, +1763]"
"French and Indian War, 1754-1763","[+1754, +1754, +1763, +1763]"
"French and Indian War, 1754-1763","[+1754, +1754, +1763, +1763]"
"French and Indian War, 1754-1763","[+1754, +1754, +1763, +1763]"
"French and Indian War, 1754-1763","[+1754, +1754, +1763, +1763]"
"French Canada","[+1530, +1530, +1760, +1760]"
"French Colony, 1555-1567","[+1555, +1555, +1567, +1567]"
"French Domination, 1768-1794","[+1768, +1768, +1794, +1794]"
"French intervention, 1860-1861","[+1860, +1860, +1861, +1861]"
"French intervention","[+1860, +1860, +1861, +1861]"
"French Invasion of Veracruz, Veracruz, 1838-1839","[+1838, +1838, +1839, +1839]"
"French Invasion, 1838-1839","[+1838, +1838, +1839, +1839]"
"French Louisiana","[+1720, +1720, +1760, +1760]"
"French occupation of Rhineland, 1792-1801","[+1792, +1792, +1801, +1801]"
"French occupation of Ruhr Region, 1923-1925","[+1923, +1923, +1925, +1925]"
"French occupation, 1792-1801","[+1792, +1792, +1801, +1801]"
"French occupation, 1798-1800","[+1798, +1798, +1800, +1800]"
"French occupation, 1798-1801","[+1798, +1798, +1801, +1801]"
"French occupation, 1803-1813","[+1803, +1803, +1813, +1813]"
"French occupation, 1881-1956","[+1881, +1881, +1956, +1956]"
"French occupation, 1918-1946","[+1918, +1918, +1946, +1946]"
"French occupation, 1918-1946","[+1918, +1918, +1946, +1946]"
"French occupation, 1923-1925","[+1923, +1923, +1925, +1925]"
"French occupation","[+1918, +1918, +1946, +1946]"
"French Protectorate, 1912-1956","[+1912, +1912, +1956, +1956]"
"French Revolution, 1789-1793","[+1789, +1789, +1794, +1794]"
"French Revolution, France, 1789-1799","[+1789, +1789, +1799, +1799]"
"French rule, 1797-1815","[+1797, +1797, +1815, +1815]"
"French-Algerian War, 1954-1962","[+1954, +1954, +1962, +1962]"
"French","[+1500, +1500, +1950, +1950]"
"Frontier Wars, 1811-1878","[+1811, +1811, +1878, +1878]"
"Frontier","[+1841, +1841, +1871, +1871]"
"Ft. Walton A.D. 1000-1500","[+1000, +1000, +1500, +1500]"
"Ft. Walton","[+1000, +1000, +1500, +1500]"
"Fuad, 1917-1936","[+1917, +1917, +1936, +1936]"
"Fujiwara Sumitomo Revolt, 936-941","[+0936, +0936, +0941, +0941]"
"Full Neolithic","[-7000, -7000, -5200, -5200]"
"Funan (Pre-Angkorean style)","[+0000, +0000, +0899, +0899]"
"Funk","[+1950, +1950, +1967, +1967]"
"Funnel Beaker Culture","[-3900, -3900, -2800, -2800]"
"Funnelbeaker culture","[-3900, -3900, -2400, -2400]"
"Furongian","[-497000000, -497000000, -485400000, -485400000]"
"Fyodor I, 1584-1598","[+1584, +1584, +1598, +1598]"
"Fyodor III, 1676-1682","[+1676, +1676, +1682, +1682]"
"Gaika and Galeka, War of, South Africa, 1877-1878","[+1877, +1877, +1878, +1878]"
"Galatian Invasion, 279-278 B.C","[-0278, -0278, -0277, -0277]"
"Galeka, War of, South Africa, 1877-1878","[+1877, +1877, +1878, +1878]"
"Gallic Empire","[+0260, +0260, +0274, +0274]"
"Gallic Wars, 58-51 B.C","[-0057, -0057, -0050, -0050]"
"Gallienic period","[+0253, +0253, +0268, +0268]"
"Gallienus, 260-268","[+0260, +0260, +0268, +0268]"
"Gallo-Belgic","[-0149, -0149, -0054, -0054]"
"Gallo-Visigothic","[+0414, +0414, +0507, +0507]"
"Gangyo Era","[+0877, +0877, +0885, +0885]"
"Gansu","[-3300, -3300, -1800, -1800]"
"Gaozong","[+1127, +1127, +1162, +1162]"
"Gaozu","[+0917, +0917, +0925, +0925]"
"Gast phase","[+0350, +0350, +0650, +0650]"
"Gast","[+0350, +0350, +0650, +0650]"
"Gaudo","[-2999, -2999, -1999, -1999]"
"Gawra period (Migration culture or period)","[-4000, -4000, -3000, -3000]"
"Gcaleka, War of, South Africa, 1877-1878","[+1877, +1877, +1878, +1878]"
"Gelasian","[-2588000, -2588000, -1806000, -1806000]"
"Gempei Wars, 1180-1185","[+1180, +1180, +1185, +1185]"
"Gen'ei Era","[+1118, +1118, +1120, +1120]"
"Gen'o Era","[+1319, +1319, +1321, +1321]"
"Genbun Era","[+1736, +1736, +1741, +1741]"
"Genchu Era","[+1384, +1384, +1390, +1390]"
"General Archaic","[-8050, -8050, -1050, -1050]"
"General Mississippian","[+0900, +0900, +1540, +1540]"
"General Paleo Indian","[-9550, -9550, -7950, -7950]"
"General Woodland","[-1050, -1050, +1150, +1150]"
"Genji Era","[+1864, +1864, +1865, +1865]"
"Genki Era","[+1570, +1570, +1573, +1573]"
"Genko Era","[+1331, +1331, +1334, +1334]"
"Genkō Incident, 1331-1333","[+1331, +1331, +1333, +1333]"
"Genkyo Era","[+1321, +1321, +1324, +1324]"
"Genkyu Era","[+1204, +1204, +1206, +1206]"
"Genna Era","[+1615, +1615, +1624, +1624]"
"Gennin Era","[+1224, +1224, +1225, +1225]"
"Genoese Domination, 1347-1768","[+1347, +1347, +1768, +1768]"
"Genpei Wars, 1180-1185","[+1180, +1180, +1185, +1185]"
"Genroku Era","[+1688, +1688, +1704, +1704]"
"Genroku period, 1688-1704","[+1688, +1688, +1704, +1704]"
"Genroku","[+1688, +1688, +1704, +1704]"
"Genryaku Era","[+1184, +1184, +1185, +1185]"
"Gentoku Era","[+1329, +1329, +1331, +1331]"
"Geometric (Cypro-Geometric) I","[-1049, -1049, -0949, -0949]"
"Geometric (Cypro-Geometric) I","[-1050, -1050, -0951, -0951]"
"Geometric (Cypro-Geometric) II","[-0949, -0949, -0849, -0849]"
"Geometric (Cypro-Geometric) II","[-0950, -0950, -0851, -0851]"
"Geometric (Cypro-Geometric) III","[-0849, -0849, -0749, -0749]"
"Geometric (Cypro-Geometric) III","[-0850, -0850, -0751, -0751]"
"Geometric (Greek culture or style)","[-0900, -0900, -0700, -0700]"
"Geometric Greek","[-0899, -0899, -0699, -0699]"
"Geometric I","[-1049, -1049, -0949, -0949]"
"Geometric I","[-1050, -1050, -0951, -0951]"
"Geometric II","[-0949, -0949, -0849, -0849]"
"Geometric II","[-0950, -0950, -0851, -0851]"
"Geometric III","[-0849, -0849, -0749, -0749]"
"Geometric III","[-0850, -0850, -0751, -0751]"
"Geometric Kebaran","[-15499, -15499, -12899, -12899]"
"Geometric Kebaran","[-16000, -16000, -12500, -12500]"
"Geometric period, ca. 900-700 B.C","[-0899, -0899, -0699, -0699]"
"Geometric Period","[-0899, -0899, -0699, -0699]"
"Geometric Period","[-0899, -0899, -0699, -0699]"
"Geometric","[-0849, -0849, -0729, -0729]"
"Geometric","[-0850, -0850, -0731, -0731]"
"Geometric","[-0899, -0899, -0699, -0699]"
"Geometric","[-0899, -0899, -0699, -0699]"
"Geometric","[-0899, -0899, -0699, -0699]"
"Geometric","[-0899, -0899, -0699, -0699]"
"geometric","[-0900, -0900, -0700, -0700]"
"George I, 1714-1727","[+1714, +1714, +1727, +1727]"
"George I, 1863-1913","[+1863, +1863, +1913, +1913]"
"George II, 1727-1760","[+1727, +1727, +1760, +1760]"
"George III, 1760-1820","[+1760, +1760, +1820, +1820]"
"George IV, 1820-1830","[+1820, +1820, +1830, +1830]"
"George V, 1910-1936","[+1910, +1910, +1936, +1936]"
"George VI, 1936-1952","[+1936, +1936, +1952, +1952]"
"Georgian (British Renaissance-Baroque style)","[+1714, +1714, +1830, +1830]"
"Georgian Revival","[+1800, +1800, +1925, +1925]"
"Georgian","[+1714, +1714, +1830, +1830]"
"Georgian","[+1714, +1714, +1836, +1836]"
"German Amana Colonist","[+1673, +1673, +1950, +1950]"
"German Amana Colonists","[+1673, +1673, +1950, +1950]"
"German occupation, 1914-1918","[+1914, +1914, +1918, +1918]"
"German occupation, 1914-1918","[+1914, +1914, +1918, +1918]"
"German occupation, 1914-1918","[+1914, +1914, +1918, +1918]"
"German occupation, 1915-1918","[+1915, +1915, +1918, +1918]"
"German occupation, 1939-1945","[+1939, +1939, +1945, +1945]"
"German occupation, 1940-1944","[+1940, +1940, +1944, +1944]"
"German occupation, 1940-1945","[+1940, +1940, +1945, +1945]"
"German occupation, 1940-1945","[+1940, +1940, +1945, +1945]"
"German occupation, 1940-1945","[+1940, +1940, +1945, +1945]"
"German occupation, 1940-1945","[+1940, +1940, +1945, +1945]"
"German occupation, 1940-1945","[+1940, +1940, +1945, +1945]"
"German occupation, 1941-1944","[+1941, +1941, +1944, +1944]"
"German occupation, 1941-1944","[+1941, +1941, +1944, +1944]"
"German occupation, 1941-1944","[+1941, +1941, +1944, +1944]"
"German occupation, 1941-1944","[+1941, +1941, +1944, +1944]"
"German occupation, 1941-1944","[+1941, +1941, +1944, +1944]"
"German occupation, 1941-1944","[+1941, +1941, +1944, +1944]"
"German occupation, 1941-1945","[+1941, +1941, +1945, +1945]"
"German occupation, 1943-1944","[+1939, +1939, +1944, +1944]"
"German occupation, 1943-1945","[+1943, +1943, +1945, +1945]"
"German occupation, Greece, 1941-1944","[+1941, +1941, +1944, +1944]"
"German occupation, Italy, 1943-1945","[+1943, +1943, +1945, +1945]"
"Germanic Iron Age","[+0375, +0375, +0750, +0750]"
"Germanic Iron Age","[+0400, +0400, +0750, +0750]"
"Germanic rule, 962-1268","[+0962, +0962, +1268, +1268]"
"Gerzean","[-3500, -3500, -2925, -2925]"
"Ghassulian","[-4100, -4100, -3500, -3500]"
